order_id,customer_id,sales_rep_id,order_date,order_status
2986,54,11,2025-01-03,Delivered
2987,13,1,2026-09-22,Delivered
2988,26,4,2025-01-01,Delivered
2989,28,5,2026-03-27,Delivered
2990,54,11,2026-05-28,Delivered
2991,54,11,2026-01-22,Delivered
2992,26,4,2026-06-19,Delivered
2993,59,12,2025-08-08,Delivered
2994,40,8,2026-03-24,Delivered
2995,48,10,2025-09-14,Delivered
2996,12,2,2025-07-02,Delivered
2997,27,5,2026-11-18,Delivered
2998,59,12,2026-07-28,Delivered
2999,59,12,2025-07-03,Delivered
3000,39,7,2026-01-05,Delivered
