order_item_id,order_id,order_date,product_id,product_name,product_category,production_lead_days,quantity,unit_price,order_item_value,customer_name,customer_type,country,region_name
"548","270","2025-06-01","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","3","28526.27","85578.81","MapleWing Aviation","Airline","Canada","North America"
"582","290","2026-02-15","22","FlightCell Backup Battery Unit","Electrical Systems","30","4","12369.96","49479.84","MapleWing Aviation","Airline","Canada","North America"
"583","290","2026-02-15","25","NexaSeat Passenger Seat Module","Cabin Systems","30","25","8389.28","209732.00","MapleWing Aviation","Airline","Canada","North America"
"584","291","2025-02-01","19","AeroPower Distribution Panel","Electrical Systems","40","10","31147.25","311472.50","MapleWing Aviation","Airline","Canada","North America"
"585","291","2025-02-01","21","SkyWire Electrical Harness System","Electrical Systems","25","9","14607.49","131467.41","MapleWing Aviation","Airline","Canada","North America"
"586","291","2025-02-01","2","SkyLink Communication Control Unit","Avionics Systems","50","1","62084.74","62084.74","MapleWing Aviation","Airline","Canada","North America"
"644","322","2025-02-08","2","SkyLink Communication Control Unit","Avionics Systems","50","3","61614.42","184843.26","MapleWing Aviation","Airline","Canada","North America"
"645","322","2025-02-08","25","NexaSeat Passenger Seat Module","Cabin Systems","30","21","8522.44","178971.24","MapleWing Aviation","Airline","Canada","North America"
"646","322","2025-02-08","11","FlightCore Control Surface Actuator","Aircraft Components","50","1","35470.19","35470.19","MapleWing Aviation","Airline","Canada","North America"
"751","371","2026-01-05","22","FlightCell Backup Battery Unit","Electrical Systems","30","8","12142.27","97138.16","MapleWing Aviation","Airline","Canada","North America"
"763","378","2025-05-19","8","NexaGear Landing Gear Actuator","Aircraft Components","70","2","69442.88","138885.76","MapleWing Aviation","Airline","Canada","North America"
"764","378","2025-05-19","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","10","9982.36","99823.60","MapleWing Aviation","Airline","Canada","North America"
"790","392","2025-02-28","22","FlightCell Backup Battery Unit","Electrical Systems","30","8","12406.96","99255.68","MapleWing Aviation","Airline","Canada","North America"
"817","406","2026-12-28","21","SkyWire Electrical Harness System","Electrical Systems","25","7","15315.53","107208.71","MapleWing Aviation","Airline","Canada","North America"
"828","411","2025-03-30","2","SkyLink Communication Control Unit","Avionics Systems","50","1","62457.78","62457.78","MapleWing Aviation","Airline","Canada","North America"
"829","411","2025-03-30","30","NexaSound Cabin Communication Panel","Cabin Systems","30","7","14739.22","103174.54","MapleWing Aviation","Airline","Canada","North America"
"852","424","2025-01-30","4","AeroSense Air Data Computer","Avionics Systems","40","1","37200.47","37200.47","MapleWing Aviation","Airline","Canada","North America"
"958","477","2025-09-06","4","AeroSense Air Data Computer","Avionics Systems","40","2","37551.29","75102.58","MapleWing Aviation","Airline","Canada","North America"
"959","477","2025-09-06","2","SkyLink Communication Control Unit","Avionics Systems","50","3","63353.51","190060.53","MapleWing Aviation","Airline","Canada","North America"
"960","477","2025-09-06","28","FlightPanel Interior Control Module","Cabin Systems","25","13","7347.21","95513.73","MapleWing Aviation","Airline","Canada","North America"
"961","478","2025-08-27","8","NexaGear Landing Gear Actuator","Aircraft Components","70","1","69146.51","69146.51","MapleWing Aviation","Airline","Canada","North America"
"1016","508","2025-04-25","8","NexaGear Landing Gear Actuator","Aircraft Components","70","2","69235.71","138471.42","MapleWing Aviation","Airline","Canada","North America"
"1030","515","2026-08-16","3","Horizon Weather Radar Module","Avionics Systems","45","3","48350.37","145051.11","MapleWing Aviation","Airline","Canada","North America"
"1081","543","2026-10-25","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","6","28995.39","173972.34","MapleWing Aviation","Airline","Canada","North America"
"1082","543","2026-10-25","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","3","10070.70","30212.10","MapleWing Aviation","Airline","Canada","North America"
"1127","565","2026-01-18","4","AeroSense Air Data Computer","Avionics Systems","40","1","38323.61","38323.61","MapleWing Aviation","Airline","Canada","North America"
"1128","565","2026-01-18","2","SkyLink Communication Control Unit","Avionics Systems","50","2","62229.37","124458.74","MapleWing Aviation","Airline","Canada","North America"
"1129","565","2026-01-18","14","AeroThrust Fuel Control Unit","Engine Components","85","3","118755.66","356266.98","MapleWing Aviation","Airline","Canada","North America"
"1143","572","2026-02-11","21","SkyWire Electrical Harness System","Electrical Systems","25","10","14794.71","147947.10","MapleWing Aviation","Airline","Canada","North America"
"1144","572","2026-02-11","25","NexaSeat Passenger Seat Module","Cabin Systems","30","10","8488.99","84889.90","MapleWing Aviation","Airline","Canada","North America"
"1145","572","2026-02-11","1","AeroNav Flight Management Unit","Avionics Systems","60","3","86796.26","260388.78","MapleWing Aviation","Airline","Canada","North America"
"1182","592","2026-01-25","5","FlightGuard Terrain Awareness System","Avionics Systems","55","2","73013.25","146026.50","MapleWing Aviation","Airline","Canada","North America"
"1183","592","2026-01-25","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","6","29185.30","175111.80","MapleWing Aviation","Airline","Canada","North America"
"1383","694","2026-05-04","30","NexaSound Cabin Communication Panel","Cabin Systems","30","16","14453.73","231259.68","MapleWing Aviation","Airline","Canada","North America"
"1384","694","2026-05-04","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","6","9797.75","58786.50","MapleWing Aviation","Airline","Canada","North America"
"1385","694","2026-05-04","5","FlightGuard Terrain Awareness System","Avionics Systems","55","1","71281.85","71281.85","MapleWing Aviation","Airline","Canada","North America"
"1392","697","2026-05-05","19","AeroPower Distribution Panel","Electrical Systems","40","3","32566.60","97699.80","MapleWing Aviation","Airline","Canada","North America"
"1393","697","2026-05-05","5","FlightGuard Terrain Awareness System","Avionics Systems","55","2","72719.44","145438.88","MapleWing Aviation","Airline","Canada","North America"
"1427","718","2026-02-16","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","6","28276.22","169657.32","MapleWing Aviation","Airline","Canada","North America"
"1428","718","2026-02-16","4","AeroSense Air Data Computer","Avionics Systems","40","3","38723.08","116169.24","MapleWing Aviation","Airline","Canada","North America"
"1429","718","2026-02-16","2","SkyLink Communication Control Unit","Avionics Systems","50","3","62633.93","187901.79","MapleWing Aviation","Airline","Canada","North America"
"1442","724","2026-09-16","8","NexaGear Landing Gear Actuator","Aircraft Components","70","1","67771.30","67771.30","MapleWing Aviation","Airline","Canada","North America"
"1443","724","2026-09-16","3","Horizon Weather Radar Module","Avionics Systems","45","1","47671.49","47671.49","MapleWing Aviation","Airline","Canada","North America"
"1473","740","2026-02-15","24","PowerLink Generator Control Unit","Electrical Systems","50","4","44781.70","179126.80","MapleWing Aviation","Airline","Canada","North America"
"1500","754","2026-02-08","3","Horizon Weather Radar Module","Avionics Systems","45","3","49392.46","148177.38","MapleWing Aviation","Airline","Canada","North America"
"1581","794","2025-04-03","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","2","18376.14","36752.28","MapleWing Aviation","Airline","Canada","North America"
"1582","794","2025-04-03","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","5","41329.88","206649.40","MapleWing Aviation","Airline","Canada","North America"
"1583","794","2025-04-03","8","NexaGear Landing Gear Actuator","Aircraft Components","70","4","68118.89","272475.56","MapleWing Aviation","Airline","Canada","North America"
"1589","797","2025-11-28","12","NexaLock Cargo Door Mechanism","Aircraft Components","45","5","29134.52","145672.60","MapleWing Aviation","Airline","Canada","North America"
"1590","797","2025-11-28","26","AeroCabin LED Lighting System","Cabin Systems","20","17","6019.47","102330.99","MapleWing Aviation","Airline","Canada","North America"
"1689","844","2025-03-10","20","NexaVolt Power Control Unit","Electrical Systems","35","5","28485.99","142429.95","MapleWing Aviation","Airline","Canada","North America"
"1690","844","2025-03-10","7","AeroFlex Wing Flap Assembly","Aircraft Components","55","1","40778.39","40778.39","MapleWing Aviation","Airline","Canada","North America"
"1691","844","2025-03-10","24","PowerLink Generator Control Unit","Electrical Systems","50","2","46395.10","92790.20","MapleWing Aviation","Airline","Canada","North America"
"1723","861","2025-06-12","1","AeroNav Flight Management Unit","Avionics Systems","60","2","83871.60","167743.20","MapleWing Aviation","Airline","Canada","North America"
"1755","880","2026-05-09","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","1","18043.19","18043.19","MapleWing Aviation","Airline","Canada","North America"
"1789","897","2026-02-28","10","AeroSeal Hydraulic Valve Assembly","Aircraft Components","35","2","18675.14","37350.28","MapleWing Aviation","Airline","Canada","North America"
"1854","931","2026-06-08","6","NexaVision Cockpit Display Unit","Avionics Systems","65","1","95434.52","95434.52","MapleWing Aviation","Airline","Canada","North America"
"1855","931","2026-06-08","8","NexaGear Landing Gear Actuator","Aircraft Components","70","5","67269.85","336349.25","MapleWing Aviation","Airline","Canada","North America"
"1903","953","2025-06-19","11","FlightCore Control Surface Actuator","Aircraft Components","50","6","35950.38","215702.28","MapleWing Aviation","Airline","Canada","North America"
"1904","953","2025-06-19","29","AeroStorage Overhead Bin Assembly","Cabin Systems","35","26","11209.60","291449.60","MapleWing Aviation","Airline","Canada","North America"
"1905","953","2025-06-19","23","AeroSwitch Circuit Protection Module","Electrical Systems","20","6","9564.66","57387.96","MapleWing Aviation","Airline","Canada","North America"
"1966","988","2026-11-18","19","AeroPower Distribution Panel","Electrical Systems","40","4","31202.31","124809.24","MapleWing Aviation","Airline","Canada","North America"
"1981","996","2026-07-20","8","NexaGear Landing Gear Actuator","Aircraft Components","70","2","69942.74","139885.48","MapleWing Aviation","Airline","Canada","North America"
"1982","996","2026-07-20","4","AeroSense Air Data Computer","Avionics Systems","40","1","37554.79","37554.79","MapleWing Aviation","Airline","Canada","North America"
"1983","996","2026-07-20","28","FlightPanel Interior Control Module","Cabin Systems","25","21","7544.65","158437.65","MapleWing Aviation","Airline","Canada","North America"
"2022","1020","2026-10-04","29","AeroStorage Overhead Bin Assembly","Cabin Systems","35","29","11238.84","325926.36","MapleWing Aviation","Airline","Canada","North America"
