shipment_id,order_id,order_date,customer_name,customer_type,country,region_name,shipment_date,expected_delivery_date,actual_delivery_date,shipment_status,delivery_performance,days_vs_expected,order_value
"144","151","2026-05-18","Atlantic Sky Airlines","Airline","United States","North America","2026-05-24","2026-05-30","2026-06-01","Delivered","Late","2","29234.76"
"230","245","2026-05-20","Atlantic Sky Airlines","Airline","United States","North America","2026-05-30","2026-06-04","2026-06-03","Delivered","On-Time / Early","-1","145532.50"
"269","285","2026-01-12","Atlantic Sky Airlines","Airline","United States","North America","2026-01-16","2026-01-22","2026-01-22","Delivered","On-Time / Early","0","61241.50"
"281","297","2026-06-09","Atlantic Sky Airlines","Airline","United States","North America","2026-06-11","2026-06-17","2026-06-15","Delivered","On-Time / Early","-2","421901.46"
"296","313","2026-10-11","Atlantic Sky Airlines","Airline","United States","North America","2026-10-21","2026-10-24","2026-10-23","Delivered","On-Time / Early","-1","245392.74"
"327","344","2026-09-25","Atlantic Sky Airlines","Airline","United States","North America","2026-10-02","2026-10-07","2026-10-06","Delivered","On-Time / Early","-1","255116.83"
"391","413","2025-03-17","Atlantic Sky Airlines","Airline","United States","North America","2025-03-19","2025-03-22","2025-03-21","Delivered","On-Time / Early","-1","23723.53"
"396","420","2025-10-09","Atlantic Sky Airlines","Airline","United States","North America","2025-10-16","2025-10-23","2025-10-21","Delivered","On-Time / Early","-2","369308.55"
"431","455","2026-11-21","Atlantic Sky Airlines","Airline","United States","North America","2026-11-23","2026-11-26","2026-11-25","Delivered","On-Time / Early","-1","49342.00"
"450","476","2025-05-21","Atlantic Sky Airlines","Airline","United States","North America","2025-05-25","2025-05-31","2025-05-30","Delivered","On-Time / Early","-1","238219.49"
"461","488","2026-09-10","Atlantic Sky Airlines","Airline","United States","North America","2026-09-14","2026-09-20","2026-09-18","Delivered","On-Time / Early","-2","191259.04"
"493","522","2025-12-23","Atlantic Sky Airlines","Airline","United States","North America","2025-12-25","2025-12-31","2025-12-30","Delivered","On-Time / Early","-1","311275.45"
"502","531","2025-02-27","Atlantic Sky Airlines","Airline","United States","North America","2025-03-03","2025-03-07","2025-03-05","Delivered","On-Time / Early","-2","29302.20"
"531","563","2026-02-27","Atlantic Sky Airlines","Airline","United States","North America","2026-03-03","2026-03-09","2026-03-07","Delivered","On-Time / Early","-2","265273.92"
"590","626","2026-03-17","Atlantic Sky Airlines","Airline","United States","North America","2026-03-22","2026-03-28","2026-03-27","Delivered","On-Time / Early","-1","406031.90"
"594","630","2025-03-29","Atlantic Sky Airlines","Airline","United States","North America","2025-04-03","2025-04-10","2025-04-09","Delivered","On-Time / Early","-1","216749.16"
"598","634","2026-12-29","Atlantic Sky Airlines","Airline","United States","North America","2027-01-06","2027-01-10",\N,"In Transit","Not Delivered",\N,"338650.59"
"609","645","2026-08-25","Atlantic Sky Airlines","Airline","United States","North America","2026-09-04","2026-09-10","2026-09-08","Delivered","On-Time / Early","-2","447382.92"
"612","648","2025-11-17","Atlantic Sky Airlines","Airline","United States","North America","2025-11-25","2025-11-29","2025-11-28","Delivered","On-Time / Early","-1","666097.80"
"643","685","2026-08-15","Atlantic Sky Airlines","Airline","United States","North America","2026-08-25","2026-08-30","2026-08-30","Delivered","On-Time / Early","0","151572.58"
"656","698","2025-04-15","Atlantic Sky Airlines","Airline","United States","North America","2025-04-20","2025-04-26","2025-04-25","Delivered","On-Time / Early","-1","43135.00"
"669","713","2025-11-21","Atlantic Sky Airlines","Airline","United States","North America","2025-11-25","2025-11-30","2025-12-01","Delivered","Late","1","120094.65"
"680","725","2025-06-29","Atlantic Sky Airlines","Airline","United States","North America","2025-07-01","2025-07-05","2025-07-03","Delivered","On-Time / Early","-2","533191.56"
"712","758","2025-07-27","Atlantic Sky Airlines","Airline","United States","North America","2025-08-02","2025-08-08","2025-08-08","Delivered","On-Time / Early","0","630097.87"
"728","774","2025-12-06","Atlantic Sky Airlines","Airline","United States","North America","2025-12-14","2025-12-17","2025-12-17","Delivered","On-Time / Early","0","263412.84"
"788","841","2025-07-17","Atlantic Sky Airlines","Airline","United States","North America","2025-07-27","2025-08-03","2025-08-01","Delivered","On-Time / Early","-2","46769.89"
"834","890","2026-04-28","Atlantic Sky Airlines","Airline","United States","North America","2026-05-04","2026-05-09","2026-05-09","Delivered","On-Time / Early","0","612638.64"
"847","903","2025-04-01","Atlantic Sky Airlines","Airline","United States","North America","2025-04-06","2025-04-10","2025-04-09","Delivered","On-Time / Early","-1","218108.74"
"863","920","2026-01-25","Atlantic Sky Airlines","Airline","United States","North America","2026-01-31","2026-02-04","2026-02-04","Delivered","On-Time / Early","0","413839.09"
"913","976","2025-05-12","Atlantic Sky Airlines","Airline","United States","North America","2025-05-17","2025-05-21","2025-05-21","Delivered","On-Time / Early","0","147722.20"
"923","987","2026-06-20","Atlantic Sky Airlines","Airline","United States","North America","2026-06-25","2026-07-01","2026-06-30","Delivered","On-Time / Early","-1","57830.76"
"938","1003","2025-09-28","Atlantic Sky Airlines","Airline","United States","North America","2025-10-03","2025-10-09","2025-10-07","Delivered","On-Time / Early","-2","231132.82"
"963","1030","2026-05-30","Atlantic Sky Airlines","Airline","United States","North America","2026-06-01","2026-06-08","2026-06-08","Delivered","On-Time / Early","0","80617.39"
"975","1044","2026-01-01","Atlantic Sky Airlines","Airline","United States","North America","2026-01-09","2026-01-16","2026-01-16","Delivered","On-Time / Early","0","122985.53"
"981","1050","2026-01-04","Atlantic Sky Airlines","Airline","United States","North America","2026-01-14","2026-01-19","2026-01-17","Delivered","On-Time / Early","-2","143052.87"
"1020","1090","2026-01-30","Atlantic Sky Airlines","Airline","United States","North America","2026-02-04","2026-02-11","2026-02-10","Delivered","On-Time / Early","-1","291579.05"
"1024","1094","2026-11-07","Atlantic Sky Airlines","Airline","United States","North America","2026-11-17","2026-11-20","2026-11-18","Delivered","On-Time / Early","-2","229918.40"
"1039","1109","2026-11-07","Atlantic Sky Airlines","Airline","United States","North America","2026-11-12","2026-11-19","2026-11-19","Delivered","On-Time / Early","0","251545.85"
"1057","1127","2026-06-03","Atlantic Sky Airlines","Airline","United States","North America","2026-06-11","2026-06-16","2026-06-16","Delivered","On-Time / Early","0","336823.89"
"1103","1177","2025-01-24","Atlantic Sky Airlines","Airline","United States","North America","2025-01-26","2025-02-01","2025-01-30","Delivered","On-Time / Early","-2","327816.80"
"1135","1211","2025-01-13","Atlantic Sky Airlines","Airline","United States","North America","2025-01-18","2025-01-22","2025-01-22","Delivered","On-Time / Early","0","295768.72"
"1143","1219","2026-08-22","Atlantic Sky Airlines","Airline","United States","North America","2026-08-29","2026-09-05","2026-09-03","Delivered","On-Time / Early","-2","188768.31"
"1205","1281","2026-12-16","Atlantic Sky Airlines","Airline","United States","North America","2026-12-26","2027-01-01","2026-12-31","Delivered","On-Time / Early","-1","211572.09"
"1214","1290","2025-03-29","Atlantic Sky Airlines","Airline","United States","North America","2025-04-06","2025-04-09","2025-04-07","Delivered","On-Time / Early","-2","367803.70"
"1245","1321","2025-07-12","Atlantic Sky Airlines","Airline","United States","North America","2025-07-21","2025-07-25","2025-07-23","Delivered","On-Time / Early","-2","470989.81"
"1248","1324","2026-05-04","Atlantic Sky Airlines","Airline","United States","North America","2026-05-09","2026-05-14","2026-05-13","Delivered","On-Time / Early","-1","530645.34"
"1285","1365","2025-05-18","Atlantic Sky Airlines","Airline","United States","North America","2025-05-28","2025-06-04","2025-06-02","Delivered","On-Time / Early","-2","210279.20"
"1297","1378","2025-01-07","Atlantic Sky Airlines","Airline","United States","North America","2025-01-16","2025-01-22","2025-01-21","Delivered","On-Time / Early","-1","137914.28"
"1329","1410","2025-02-21","Atlantic Sky Airlines","Airline","United States","North America","2025-02-28","2025-03-04","2025-03-03","Delivered","On-Time / Early","-1","225673.49"
"1349","1432","2026-05-14","Atlantic Sky Airlines","Airline","United States","North America","2026-05-23","2026-05-27","2026-05-27","Delivered","On-Time / Early","0","71833.60"
"1361","1445","2026-01-03","Atlantic Sky Airlines","Airline","United States","North America","2026-01-05","2026-01-09","2026-01-09","Delivered","On-Time / Early","0","169473.87"
"1387","1471","2025-03-26","Atlantic Sky Airlines","Airline","United States","North America","2025-04-05","2025-04-08","2025-04-07","Delivered","On-Time / Early","-1","251046.45"
"1421","1506","2026-10-21","Atlantic Sky Airlines","Airline","United States","North America","2026-10-27","2026-10-30","2026-10-28","Delivered","On-Time / Early","-2","574034.83"
"1429","1514","2026-05-09","Atlantic Sky Airlines","Airline","United States","North America","2026-05-15","2026-05-19","2026-05-19","Delivered","On-Time / Early","0","151075.18"
"1465","1552","2025-07-18","Atlantic Sky Airlines","Airline","United States","North America","2025-07-23","2025-07-28","2025-07-27","Delivered","On-Time / Early","-1","720004.32"
"1513","1602","2025-10-10","Atlantic Sky Airlines","Airline","United States","North America","2025-10-19","2025-10-25","2025-10-23","Delivered","On-Time / Early","-2","219850.98"
"1521","1610","2026-08-04","Atlantic Sky Airlines","Airline","United States","North America","2026-08-07","2026-08-13","2026-08-13","Delivered","On-Time / Early","0","196910.10"
"1534","1626","2025-02-11","Atlantic Sky Airlines","Airline","United States","North America","2025-02-21","2025-02-25","2025-02-24","Delivered","On-Time / Early","-1","124450.80"
"11","12","2026-07-17","FrontierLink Air","Airline","Canada","North America","2026-07-26","2026-07-29","2026-07-28","Delivered","On-Time / Early","-1","474230.82"
"83","89","2025-09-07","FrontierLink Air","Airline","Canada","North America","2025-09-14","2025-09-21","2025-09-21","Delivered","On-Time / Early","0","165750.54"
"229","244","2025-04-30","FrontierLink Air","Airline","Canada","North America","2025-05-05","2025-05-12","2025-05-12","Delivered","On-Time / Early","0","334799.51"
"278","294","2025-06-09","FrontierLink Air","Airline","Canada","North America","2025-06-14","2025-06-18","2025-06-18","Delivered","On-Time / Early","0","304480.84"
"299","316","2026-09-09","FrontierLink Air","Airline","Canada","North America","2026-09-14","2026-09-18","2026-09-17","Delivered","On-Time / Early","-1","169476.34"
"309","326","2026-05-29","FrontierLink Air","Airline","Canada","North America","2026-06-02","2026-06-08","2026-06-06","Delivered","On-Time / Early","-2","166134.98"
"395","417","2026-06-15","FrontierLink Air","Airline","Canada","North America","2026-06-18","2026-06-22","2026-06-21","Delivered","On-Time / Early","-1","684231.19"
"398","422","2026-08-18","FrontierLink Air","Airline","Canada","North America","2026-08-24","2026-08-31","2026-08-31","Delivered","On-Time / Early","0","238661.26"
"427","451","2026-06-12","FrontierLink Air","Airline","Canada","North America","2026-06-15","2026-06-22","2026-06-21","Delivered","On-Time / Early","-1","519919.86"
"507","538","2026-02-23","FrontierLink Air","Airline","Canada","North America","2026-03-03","2026-03-10","2026-03-10","Delivered","On-Time / Early","0","319093.67"
"528","560","2025-12-27","FrontierLink Air","Airline","Canada","North America","2026-01-06","2026-01-09","2026-01-07","Delivered","On-Time / Early","-2","216943.32"
"532","564","2026-12-26","FrontierLink Air","Airline","Canada","North America","2026-12-28","2026-12-31",\N,"In Transit","Not Delivered",\N,"122175.15"
"600","636","2026-07-20","FrontierLink Air","Airline","Canada","North America","2026-07-25","2026-07-30","2026-07-29","Delivered","On-Time / Early","-1","405536.41"
"658","700","2026-11-25","FrontierLink Air","Airline","Canada","North America","2026-12-01","2026-12-06","2026-12-04","Delivered","On-Time / Early","-2","238895.47"
"662","704","2025-04-13","FrontierLink Air","Airline","Canada","North America","2025-04-17","2025-04-23","2025-04-23","Delivered","On-Time / Early","0","231422.07"
"681","726","2025-01-12","FrontierLink Air","Airline","Canada","North America","2025-01-19","2025-01-24","2025-01-22","Delivered","On-Time / Early","-2","563774.20"
"758","808","2026-05-24","FrontierLink Air","Airline","Canada","North America","2026-06-01","2026-06-07","2026-06-06","Delivered","On-Time / Early","-1","142240.10"
"793","847","2025-06-03","FrontierLink Air","Airline","Canada","North America","2025-06-05","2025-06-09","2025-06-08","Delivered","On-Time / Early","-1","727043.25"
"828","884","2026-11-29","FrontierLink Air","Airline","Canada","North America","2026-12-09","2026-12-15","2026-12-13","Delivered","On-Time / Early","-2","221641.10"
"843","899","2026-04-14","FrontierLink Air","Airline","Canada","North America","2026-04-24","2026-05-01","2026-05-01","Delivered","On-Time / Early","0","527778.81"
